%hc	wc	length	Tamb	Q	Uin	Temperature (degC), Boundary Probe 1	Temperature (degC), Back Air Temperature Probe 2	Temperature (degC), Back Solid Temperature Probe 3	Temperature (degC), Front All Temperature Probe 4	Temperature (degC), Front Air Temperature Probe 5	Temperature (degC), Front Solid Temperature Probe 6	Pressure (Pa), Pressure Probe 1	Pressure (Pa), Pressure Probe 2	Pressure (Pa), Pressure Probe 3	Velocity magnitude (m/s), Speed Probe 1	Velocity magnitude (m/s), Speed Probe 2	Temperature (degC), Stack Temperature Probe 1	Temperature (degC), Stack Temperature Probe
0.0015000	0.0015000	0.060000	273.15	3.2500	3132.0	24.861	22.782	20.144	1.7435	0.47620	4.2350	107.96	102.83	114.12	4.5418	5.1931	19.833	19.833
0.0015000	0.0015000	0.060000	293.15	3.2500	3132.0	46.147	44.199	40.542	21.782	20.492	24.320	111.50	106.66	117.33	4.5541	5.1933	40.223	40.223
0.0015000	0.0015000	0.060000	313.15	3.2500	3132.0	67.426	65.600	60.943	41.819	40.507	44.396	115.11	110.53	120.66	4.5666	5.1932	60.617	60.617
0.0015000	0.0015000	0.060000	253.15	3.2500	5040.0	18.303	14.684	12.145	-17.203	-19.241	-13.196	108.64	103.16	115.23	4.5375	5.4314	11.654	11.654
0.0015000	0.0015000	0.060000	273.15	3.2500	5040.0	40.436	37.020	32.862	2.8639	0.78633	6.9484	111.72	106.58	117.93	4.5481	5.4319	32.360	32.360
0.0015000	0.0015000	0.060000	293.15	3.2500	5040.0	62.514	59.300	53.549	22.926	20.813	27.078	114.93	110.08	120.80	4.5593	5.4313	53.035	53.035
0.0015000	0.0015000	0.060000	313.15	3.2500	5040.0	84.566	81.542	74.224	42.983	40.841	47.196	118.25	113.66	123.83	4.5708	5.4300	73.699	73.699
0.0015000	0.0015000	0.060000	253.15	5.5000	1272.0	-14.266	-14.975	-14.462	-19.556	-19.895	-18.889	196.80	181.88	214.37	7.5996	8.2149	-14.565	-14.565
0.0015000	0.0015000	0.060000	273.15	5.5000	1272.0	6.0665	5.3910	5.6114	0.45723	0.10932	1.1412	202.80	188.82	219.29	7.6150	8.2260	5.5065	5.5065
0.0015000	0.0015000	0.060000	293.15	5.5000	1272.0	26.396	25.751	25.693	20.469	20.113	21.169	208.79	195.64	224.36	7.6306	8.2356	25.586	25.586
0.0015000	0.0015000	0.060000	313.15	5.5000	1272.0	46.727	46.109	45.783	40.480	40.117	41.194	214.63	202.20	229.39	7.6461	8.2446	45.674	45.674
0.0015000	0.0015000	0.060000	253.15	5.5000	3132.0	-5.4563	-7.3546	-6.0084	-18.911	-19.734	-17.294	200.76	185.80	218.40	7.6004	8.4713	-6.2659	-6.2659
0.0015000	0.0015000	0.060000	273.15	5.5000	3132.0	15.338	13.531	14.182	1.1215	0.27664	2.7824	206.32	192.31	222.88	7.6154	8.4791	13.919	13.919
0.0015000	0.0015000	0.060000	293.15	5.5000	3132.0	36.121	34.400	34.384	21.152	20.286	22.853	211.86	198.68	227.49	7.6305	8.4852	34.117	34.117
0.0015000	0.0015000	0.060000	313.15	5.5000	3132.0	56.904	55.262	54.602	41.180	40.296	42.918	217.24	204.78	232.05	7.6458	8.4907	54.330	54.330
0.0015000	0.0015000	0.060000	253.15	5.5000	5040.0	3.8283	0.65066	2.8540	-18.249	-19.561	-15.669	205.83	190.82	223.55	7.6029	8.7232	2.4356	2.4356
0.0015000	0.0015000	0.060000	273.15	5.5000	5040.0	25.115	22.080	23.190	1.8052	0.45718	4.4554	211.02	196.96	227.64	7.6172	8.7297	22.764	22.764
0.0015000	0.0015000	0.060000	293.15	5.5000	5040.0	46.377	43.479	43.541	21.855	20.474	24.571	216.13	202.91	231.82	7.6317	8.7343	43.108	43.108
0.0015000	0.0015000	0.060000	313.15	5.5000	5040.0	67.632	64.860	63.915	41.901	40.489	44.676	221.07	208.57	235.93	7.6464	8.7382	63.475	63.475
0.0015000	0.0015000	0.060000	253.15	7.7500	1272.0	-15.775	-16.418	-15.420	-19.667	-19.925	-19.159	303.65	274.68	337.63	10.663	11.476	-15.514	-15.514
0.0015000	0.0015000	0.060000	273.15	7.7500	1272.0	4.4620	3.8439	4.6172	0.34435	0.078012	0.86796	311.12	284.03	342.94	10.681	11.491	4.5209	4.5209
0.0015000	0.0015000	0.060000	293.15	7.7500	1272.0	24.699	24.104	24.664	20.355	20.081	20.892	318.51	293.04	348.47	10.699	11.507	24.566	24.566
0.0015000	0.0015000	0.060000	313.15	7.7500	1272.0	44.936	44.361	44.718	40.364	40.084	40.914	325.88	301.83	354.22	10.716	11.522	44.618	44.618
0.0015000	0.0015000	0.060000	253.15	7.7500	3132.0	-9.3596	-11.039	-8.5626	-19.183	-19.815	-17.940	310.33	281.32	344.37	10.665	11.732	-8.7986	-8.7986
0.0015000	0.0015000	0.060000	273.15	7.7500	3132.0	11.207	9.5987	11.534	0.84503	0.19374	2.1254	317.37	290.23	349.24	10.683	11.745	11.295	11.295
0.0015000	0.0015000	0.060000	293.15	7.7500	3132.0	31.771	30.228	31.648	20.871	20.202	22.185	324.48	298.98	354.49	10.700	11.757	31.404	31.404
0.0015000	0.0015000	0.060000	313.15	7.7500	3132.0	52.333	50.850	51.774	40.894	40.209	42.240	331.65	307.56	360.03	10.718	11.768	51.526	51.526
0.0015000	0.0015000	0.060000	253.15	7.7500	5040.0	-2.5381	-5.3614	-1.3629	-18.690	-19.699	-16.708	317.01	287.95	351.12	10.667	11.992	-1.7470	-1.7470
0.0015000	0.0015000	0.060000	273.15	7.7500	5040.0	18.358	15.656	18.797	1.3547	0.31604	3.3967	323.84	296.66	355.79	10.684	12.003	18.408	18.408
0.0015000	0.0015000	0.060000	293.15	7.7500	5040.0	39.260	36.665	38.990	21.396	20.329	23.493	330.63	305.08	360.71	10.702	12.013	38.594	38.594
0.0015000	0.0015000	0.060000	313.15	7.7500	5040.0	60.153	57.660	59.200	41.434	40.342	43.582	337.45	313.33	365.90	10.719	12.022	58.799	58.799
0.0015000	0.0015000	0.060000	253.15	10.000	1272.0	-16.613	-17.212	-15.979	-19.733	-19.943	-19.320	423.45	375.89	479.18	13.722	14.742	-16.069	-16.069
0.0015000	0.0015000	0.060000	273.15	10.000	1272.0	3.5693	2.9913	4.0437	0.27703	0.060090	0.70353	431.51	387.06	483.62	13.743	14.762	3.9522	3.9522
0.0015000	0.0015000	0.060000	293.15	10.000	1272.0	23.752	23.194	24.072	20.286	20.063	20.725	439.77	398.01	488.75	13.763	14.781	23.979	23.979
0.0015000	0.0015000	0.060000	313.15	10.000	1272.0	43.936	43.394	44.105	40.295	40.065	40.746	448.23	408.84	494.49	13.783	14.800	44.010	44.010
0.0015000	0.0015000	0.060000	253.15	10.000	3132.0	-11.528	-13.058	-10.032	-19.344	-19.859	-18.331	432.89	385.29	488.67	13.724	14.993	-10.256	-10.256
0.0015000	0.0015000	0.060000	273.15	10.000	3132.0	8.9056	7.4357	10.020	0.68087	0.14831	1.7278	440.71	396.23	492.87	13.745	15.010	9.7926	9.7926
0.0015000	0.0015000	0.060000	293.15	10.000	3132.0	29.348	27.930	30.089	20.704	20.155	21.782	448.67	406.88	497.70	13.765	15.027	29.859	29.859
0.0015000	0.0015000	0.060000	313.15	10.000	3132.0	49.788	48.418	50.170	40.725	40.162	41.831	456.77	417.35	503.08	13.785	15.044	49.937	49.937
0.0015000	0.0015000	0.060000	253.15	10.000	5040.0	-6.1239	-8.6823	-3.8167	-18.947	-19.772	-17.323	441.56	393.92	497.41	13.727	15.256	-4.1808	-4.1808
0.0015000	0.0015000	0.060000	273.15	10.000	5040.0	14.565	12.108	16.267	1.0929	0.23982	2.7700	449.14	404.62	501.37	13.747	15.270	15.898	15.898
0.0015000	0.0015000	0.060000	293.15	10.000	5040.0	35.260	32.895	36.379	21.129	20.251	22.856	456.82	415.00	505.92	13.767	15.285	36.006	36.006
0.0015000	0.0015000	0.060000	313.15	10.000	5040.0	55.956	53.674	56.510	41.163	40.262	42.935	464.70	425.24	511.07	13.787	15.298	56.132	56.132
0.0017500	5.0000E-4	0.060000	253.15	1.0000	1272.0	3.2361	3.0984	-6.6906	-19.109	-19.629	-18.130	109.53	108.92	110.39	1.3858	1.5895	-6.9314	-6.9314
0.0017500	5.0000E-4	0.060000	273.15	1.0000	1272.0	25.022	24.896	14.274	0.94155	0.40589	1.9492	114.81	114.22	115.62	1.3936	1.5912	14.022	14.022
0.0017500	5.0000E-4	0.060000	293.15	1.0000	1272.0	46.797	46.680	35.243	20.998	20.446	22.037	119.85	119.28	120.63	1.4003	1.5925	34.980	34.980
0.0017500	5.0000E-4	0.060000	313.15	1.0000	1272.0	68.559	68.451	56.215	41.060	40.490	42.132	124.67	124.12	125.42	1.4061	1.5933	55.941	55.941
0.0017500	5.0000E-4	0.060000	253.15	1.0000	3132.0	37.156	36.843	12.723	-17.759	-19.070	-15.293	122.15	121.53	123.01	1.3887	1.7839	12.130	12.130
0.0017500	5.0000E-4	0.060000	273.15	1.0000	3132.0	61.522	61.235	35.071	2.3571	1.0156	4.8807	128.39	127.80	129.21	1.3959	1.7854	34.452	34.452
0.0017500	5.0000E-4	0.060000	293.15	1.0000	3132.0	85.857	85.592	57.435	22.488	21.112	25.077	134.29	133.72	135.08	1.4022	1.7862	56.789	56.789
0.0017500	5.0000E-4	0.060000	313.15	1.0000	3132.0	110.16	109.91	79.807	42.634	41.219	45.294	139.89	139.34	140.65	1.4077	1.7865	79.134	79.134
0.0017500	5.0000E-4	0.060000	253.15	1.0000	5040.0	71.855	71.385	32.577	-16.342	-18.494	-12.295	135.43	134.81	136.30	1.3940	1.9834	31.623	31.623
0.0017500	5.0000E-4	0.060000	273.15	1.0000	5040.0	98.828	98.397	56.327	3.8389	1.6436	7.9684	142.43	141.84	143.26	1.4007	1.9842	55.331	55.331
0.0017500	5.0000E-4	0.060000	293.15	1.0000	5040.0	125.74	125.35	80.100	24.044	21.798	28.268	149.05	148.47	149.84	1.4067	1.9844	79.061	79.061
0.0017500	5.0000E-4	0.060000	313.15	1.0000	5040.0	152.60	152.22	103.88	44.272	41.970	48.603	155.29	154.74	156.06	1.4121	1.9839	102.80	102.80
0.0017500	5.0000E-4	0.060000	253.15	3.2500	1272.0	-12.660	-12.845	-15.391	-19.669	-19.895	-19.242	391.38	385.95	398.69	4.3217	4.7963	-15.534	-15.534
0.0017500	5.0000E-4	0.060000	273.15	3.2500	1272.0	7.8801	7.7059	4.8590	0.33820	0.10784	0.77155	409.69	404.58	416.61	4.3382	4.8069	4.7128	4.7128
0.0017500	5.0000E-4	0.060000	293.15	3.2500	1272.0	28.418	28.253	25.114	20.345	20.111	20.785	427.19	422.36	433.76	4.3548	4.8168	24.964	24.964
0.0017500	5.0000E-4	0.060000	313.15	3.2500	1272.0	48.953	48.796	45.375	40.352	40.115	40.798	442.62	438.03	448.88	4.3718	4.8263	45.221	45.221
0.0017500	5.0000E-4	0.060000	253.15	3.2500	3132.0	-1.9381	-2.3849	-8.6696	-19.183	-19.736	-18.144	406.22	400.78	413.57	4.3201	4.9916	-9.0204	-9.0204
0.0017500	5.0000E-4	0.060000	273.15	3.2500	3132.0	19.384	18.965	11.939	0.83323	0.27119	1.8905	425.73	420.61	432.67	4.3365	5.0015	11.579	11.579
0.0017500	5.0000E-4	0.060000	293.15	3.2500	3132.0	40.703	40.308	32.563	20.850	20.279	21.923	444.00	439.15	450.58	4.3533	5.0110	32.194	32.194
0.0017500	5.0000E-4	0.060000	313.15	3.2500	3132.0	62.016	61.641	53.202	40.867	40.289	41.955	460.06	455.45	466.33	4.3703	5.0202	52.825	52.825
0.0017500	5.0000E-4	0.060000	253.15	3.2500	5040.0	9.0557	8.3472	-1.7678	-18.681	-19.563	-17.021	420.17	414.71	427.55	4.3183	5.1933	-2.3324	-2.3324
0.0017500	5.0000E-4	0.060000	273.15	3.2500	5040.0	31.171	30.510	19.196	1.3455	0.44799	3.0337	440.99	435.84	447.95	4.3345	5.2020	18.617	18.617
0.0017500	5.0000E-4	0.060000	293.15	3.2500	5040.0	53.284	52.661	40.190	21.372	20.461	23.085	460.20	455.34	466.80	4.3511	5.2107	39.597	39.597
0.0017500	5.0000E-4	0.060000	313.15	3.2500	5040.0	75.388	74.797	61.210	41.399	40.475	43.137	477.15	472.53	483.44	4.3681	5.2193	60.603	60.603
0.0017500	5.0000E-4	0.060000	253.15	5.5000	1272.0	-15.570	-15.759	-16.936	-19.773	-19.934	-19.471	701.63	686.81	721.36	7.2333	7.9897	-17.060	-17.060
0.0017500	5.0000E-4	0.060000	273.15	5.5000	1272.0	4.7449	4.5654	3.1941	0.23187	0.068372	0.53944	734.93	721.03	753.50	7.2513	8.0072	3.0683	3.0683
0.0017500	5.0000E-4	0.060000	293.15	5.5000	1272.0	25.058	24.887	23.329	20.237	20.070	20.550	766.17	753.06	783.73	7.2698	8.0236	23.201	23.201
0.0017500	5.0000E-4	0.060000	313.15	5.5000	1272.0	45.370	45.207	43.468	40.241	40.072	40.559	794.04	781.62	810.72	7.2889	8.0395	43.338	43.338
0.0017500	5.0000E-4	0.060000	253.15	5.5000	3132.0	-9.0960	-9.5568	-12.465	-19.443	-19.836	-18.703	718.47	703.64	738.24	7.2338	8.1860	-12.769	-12.769
0.0017500	5.0000E-4	0.060000	273.15	5.5000	3132.0	11.676	11.239	7.8530	0.57031	0.16930	1.3247	752.75	738.83	771.34	7.2518	8.2027	7.5432	7.5432
0.0017500	5.0000E-4	0.060000	293.15	5.5000	3132.0	32.445	32.030	28.184	20.582	20.174	21.350	784.40	771.28	801.98	7.2702	8.2184	27.868	27.868
0.0017500	5.0000E-4	0.060000	313.15	5.5000	3132.0	53.211	52.814	48.524	40.594	40.179	41.374	812.84	800.41	829.54	7.2893	8.2337	48.204	48.204
0.0017500	5.0000E-4	0.060000	253.15	5.5000	5040.0	-2.4534	-3.1907	-7.8760	-19.104	-19.733	-17.921	734.76	719.90	754.57	7.2336	8.3895	-8.3658	-8.3658
0.0017500	5.0000E-4	0.060000	273.15	5.5000	5040.0	18.782	18.085	12.629	0.91679	0.27499	2.1241	770.00	756.06	788.62	7.2516	8.4047	12.130	12.130
0.0017500	5.0000E-4	0.060000	293.15	5.5000	5040.0	40.015	39.353	33.156	20.936	20.283	22.166	802.26	789.11	819.87	7.2700	8.4192	32.648	32.648
0.0017500	5.0000E-4	0.060000	313.15	5.5000	5040.0	61.243	60.612	53.699	40.955	40.290	42.204	831.52	819.06	848.24	7.2890	8.4336	53.183	53.183
0.0017500	5.0000E-4	0.060000	253.15	7.7500	1272.0	-16.800	-16.986	-17.588	-19.824	-19.952	-19.584	1032.4	1003.7	1070.6	10.141	11.194	-17.704	-17.704
0.0017500	5.0000E-4	0.060000	273.15	7.7500	1272.0	3.4214	3.2434	2.4948	0.18071	0.050057	0.42650	1077.5	1050.6	1113.3	10.160	11.217	2.3778	2.3778
0.0017500	5.0000E-4	0.060000	293.15	7.7500	1272.0	23.641	23.471	22.581	20.185	20.052	20.436	1122.3	1096.9	1156.0	10.181	11.240	22.462	22.462
0.0017500	5.0000E-4	0.060000	313.15	7.7500	1272.0	43.860	43.696	42.670	40.189	40.053	40.444	1166.0	1142.1	1198.0	10.201	11.262	42.550	42.550
0.0017500	5.0000E-4	0.060000	253.15	7.7500	3132.0	-12.123	-12.579	-14.068	-19.567	-19.881	-18.976	1051.3	1022.5	1089.4	10.142	11.390	-14.352	-14.352
0.0017500	5.0000E-4	0.060000	273.15	7.7500	3132.0	8.4194	7.9847	6.1344	0.44455	0.12347	1.0485	1097.3	1070.4	1133.1	10.162	11.413	5.8462	5.8462
0.0017500	5.0000E-4	0.060000	293.15	7.7500	3132.0	28.959	28.543	26.346	20.455	20.128	21.071	1142.6	1117.2	1176.3	10.182	11.435	26.053	26.053
0.0017500	5.0000E-4	0.060000	313.15	7.7500	3132.0	49.497	49.098	46.564	40.465	40.132	41.091	1186.8	1162.8	1218.8	10.202	11.457	46.268	46.268
0.0017500	5.0000E-4	0.060000	253.15	7.7500	5040.0	-7.3247	-8.0549	-10.459	-19.304	-19.808	-18.357	1069.9	1041.2	1108.1	10.143	11.593	-10.916	-10.916
0.0017500	5.0000E-4	0.060000	273.15	7.7500	5040.0	13.545	12.849	9.8642	0.71449	0.19938	1.6835	1116.6	1089.7	1152.4	10.162	11.615	9.4002	9.4002
0.0017500	5.0000E-4	0.060000	293.15	7.7500	5040.0	34.411	33.746	30.201	20.732	20.206	21.720	1162.6	1137.2	1196.4	10.182	11.637	29.731	29.731
0.0017500	5.0000E-4	0.060000	313.15	7.7500	5040.0	55.273	54.635	50.551	40.747	40.212	41.753	1207.5	1183.5	1239.5	10.203	11.658	50.074	50.074
0.0017500	5.0000E-4	0.060000	253.15	10.000	1272.0	-17.481	-17.663	-17.952	-19.855	-19.963	-19.652	1389.5	1342.4	1452.1	13.046	14.418	-18.063	-18.063
0.0017500	5.0000E-4	0.060000	273.15	10.000	1272.0	2.6887	2.5138	2.1058	0.14944	0.039087	0.35702	1444.2	1400.1	1502.8	13.068	14.448	1.9937	1.9937
0.0017500	5.0000E-4	0.060000	293.15	10.000	1272.0	22.857	22.689	22.166	20.153	20.041	20.366	1500.1	1458.6	1555.2	13.089	14.476	22.053	22.053
0.0017500	5.0000E-4	0.060000	313.15	10.000	1272.0	43.025	42.863	42.229	40.157	40.042	40.373	1554.6	1515.4	1606.8	13.111	14.504	42.115	42.115
0.0017500	5.0000E-4	0.060000	253.15	10.000	3132.0	-13.800	-14.247	-14.964	-19.643	-19.908	-19.145	1410.6	1363.4	1473.2	13.047	14.614	-15.237	-15.237
0.0017500	5.0000E-4	0.060000	273.15	10.000	3132.0	6.6165	6.1887	5.1780	0.36771	0.096275	0.87833	1465.9	1421.7	1524.5	13.069	14.643	4.9019	4.9019
0.0017500	5.0000E-4	0.060000	293.15	10.000	3132.0	27.030	26.619	25.326	20.377	20.100	20.899	1522.3	1480.7	1577.4	13.091	14.671	25.047	25.047
0.0017500	5.0000E-4	0.060000	313.15	10.000	3132.0	47.442	47.047	45.481	40.386	40.104	40.918	1577.1	1537.9	1629.3	13.112	14.699	45.199	45.199
0.0017500	5.0000E-4	0.060000	253.15	10.000	5040.0	-10.026	-10.741	-11.904	-19.426	-19.852	-18.626	1431.8	1384.6	1494.5	13.049	14.817	-12.343	-12.343
0.0017500	5.0000E-4	0.060000	273.15	10.000	5040.0	10.643	9.9581	8.3245	0.59120	0.15509	1.4116	1487.5	1443.3	1546.1	13.070	14.846	7.8801	7.8801
